"Time","Length","Sequence Number","Acknowledgment Number","Info"
"12.563045970","65226","23007635","1","19  >  57254 [PSH, ACK] Seq=23007635 Ack=1 Win=65280 Len=65160 TSval=2972604358 TSecr=1160809229"
"12.563051762","60882","23072795","1","19  >  57254 [PSH, ACK] Seq=23072795 Ack=1 Win=65280 Len=60816 TSval=2972604358 TSecr=1160809229"
"12.563517877","4410","23133611","1","19  >  57254 [PSH, ACK] Seq=23133611 Ack=1 Win=65280 Len=4344 TSval=2972604358 TSecr=1160809230"
"12.563562533","65226","23137955","1","19  >  57254 [PSH, ACK] Seq=23137955 Ack=1 Win=65280 Len=65160 TSval=2972604358 TSecr=1160809230"
"12.563569406","3650","23203115","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=23203115 Ack=1 Win=65280 Len=3584 TSval=2972604358 TSecr=1160809230"
"12.564053425","34242","23206699","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=23206699 Ack=1 Win=65280 Len=34176 TSval=2972604359 TSecr=1160809231"
"12.638461363","27466","23240875","1","19  >  57254 [PSH, ACK] Seq=23240875 Ack=1 Win=65280 Len=27400 TSval=2972604433 TSecr=1160809305"
"12.638501641","65226","23268275","1","19  >  57254 [PSH, ACK] Seq=23268275 Ack=1 Win=65280 Len=65160 TSval=2972604433 TSecr=1160809305"
"12.638505147","65226","23333435","1","19  >  57254 [PSH, ACK] Seq=23333435 Ack=1 Win=65280 Len=65160 TSval=2972604433 TSecr=1160809305"
"12.638513363","26130","23398595","1","19  >  57254 [PSH, ACK] Seq=23398595 Ack=1 Win=65280 Len=26064 TSval=2972604433 TSecr=1160809305"
"12.639387164","39162","23424659","1","19  >  57254 [PSH, ACK] Seq=23424659 Ack=1 Win=65280 Len=39096 TSval=2972604434 TSecr=1160809306"
"12.639433914","50442","23463755","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=23463755 Ack=1 Win=65280 Len=50376 TSval=2972604434 TSecr=1160809306"
"12.640029451","14850","23514131","1","19  >  57254 [PSH, ACK] Seq=23514131 Ack=1 Win=65280 Len=14784 TSval=2972604435 TSecr=1160809307"
"12.640050822","27578","23528915","1","19  >  57254 [PSH, ACK] Seq=23528915 Ack=1 Win=65280 Len=27512 TSval=2972604435 TSecr=1160809307"
"12.640716785","19906","23556427","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=23556427 Ack=1 Win=65280 Len=19840 TSval=2972604436 TSecr=1160809307"
"12.725632900","17874","23576267","1","19  >  57254 [PSH, ACK] Seq=23576267 Ack=1 Win=65280 Len=17808 TSval=2972604520 TSecr=1160809392"
"12.725661335","65226","23594075","1","19  >  57254 [PSH, ACK] Seq=23594075 Ack=1 Win=65280 Len=65160 TSval=2972604520 TSecr=1160809392"
"12.725672386","62330","23659235","1","19  >  57254 [PSH, ACK] Seq=23659235 Ack=1 Win=65280 Len=62264 TSval=2972604520 TSecr=1160809392"
"12.726601024","2962","23721499","1","19  >  57254 [PSH, ACK] Seq=23721499 Ack=1 Win=65280 Len=2896 TSval=2972604521 TSecr=1160809393"
"12.726619830","65226","23724395","1","19  >  57254 [PSH, ACK] Seq=23724395 Ack=1 Win=65280 Len=65160 TSval=2972604521 TSecr=1160809393"
"12.727112267","34242","23789555","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=23789555 Ack=1 Win=65280 Len=34176 TSval=2972604522 TSecr=1160809394"
"12.763179782","31050","23823731","1","19  >  57254 [PSH, ACK] Seq=23823731 Ack=1 Win=65280 Len=30984 TSval=2972604558 TSecr=1160809430"
"12.763207165","65226","23854715","1","19  >  57254 [PSH, ACK] Seq=23854715 Ack=1 Win=65280 Len=65160 TSval=2972604558 TSecr=1160809430"
"12.763212425","56538","23919875","1","19  >  57254 [PSH, ACK] Seq=23919875 Ack=1 Win=65280 Len=56472 TSval=2972604558 TSecr=1160809430"
"12.774569589","8754","23976347","1","19  >  57254 [PSH, ACK] Seq=23976347 Ack=1 Win=65280 Len=8688 TSval=2972604569 TSecr=1160809441"
"12.774600058","65226","23985035","1","19  >  57254 [PSH, ACK] Seq=23985035 Ack=1 Win=65280 Len=65160 TSval=2972604569 TSecr=1160809441"
"12.775278222","36290","24050195","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=24050195 Ack=1 Win=65280 Len=36224 TSval=2972604570 TSecr=1160809442"
"12.775803497","17858","24086419","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=24086419 Ack=1 Win=65280 Len=17792 TSval=2972604571 TSecr=1160809442"
"12.829290998","11210","24104211","1","19  >  57254 [PSH, ACK] Seq=24104211 Ack=1 Win=65280 Len=11144 TSval=2972604624 TSecr=1160809496"
"12.829315977","65226","24115355","1","19  >  57254 [PSH, ACK] Seq=24115355 Ack=1 Win=65280 Len=65160 TSval=2972604624 TSecr=1160809496"
"12.829318552","65226","24180515","1","19  >  57254 [PSH, ACK] Seq=24180515 Ack=1 Win=65280 Len=65160 TSval=2972604624 TSecr=1160809496"
"12.829323291","34818","24245675","1","19  >  57254 [PSH, ACK] Seq=24245675 Ack=1 Win=65280 Len=34752 TSval=2972604624 TSecr=1160809496"
"12.830265646","30474","24280427","1","19  >  57254 [PSH, ACK] Seq=24280427 Ack=1 Win=65280 Len=30408 TSval=2972604625 TSecr=1160809497"
"12.830287017","55674","24310835","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=24310835 Ack=1 Win=65280 Len=55608 TSval=2972604625 TSecr=1160809497"
"12.830754601","9618","24366443","1","19  >  57254 [PSH, ACK] Seq=24366443 Ack=1 Win=65280 Len=9552 TSval=2972604626 TSecr=1160809497"
"12.830773087","30474","24375995","1","19  >  57254 [PSH, ACK] Seq=24375995 Ack=1 Win=65280 Len=30408 TSval=2972604626 TSecr=1160809497"
"12.831208053","17858","24406403","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=24406403 Ack=1 Win=65280 Len=17792 TSval=2972604626 TSecr=1160809498"
"12.895577256","17026","24424195","1","19  >  57254 [PSH, ACK] Seq=24424195 Ack=1 Win=65280 Len=16960 TSval=2972604690 TSecr=1160809562"
"12.895612724","65226","24441155","1","19  >  57254 [PSH, ACK] Seq=24441155 Ack=1 Win=65280 Len=65160 TSval=2972604690 TSecr=1160809562"
"12.895616141","65226","24506315","1","19  >  57254 [PSH, ACK] Seq=24506315 Ack=1 Win=65280 Len=65160 TSval=2972604690 TSecr=1160809562"
"12.895625900","46402","24571475","1","19  >  57254 [PSH, ACK] Seq=24571475 Ack=1 Win=65280 Len=46336 TSval=2972604690 TSecr=1160809562"
"12.896813406","18890","24617811","1","19  >  57254 [PSH, ACK] Seq=24617811 Ack=1 Win=65280 Len=18824 TSval=2972604692 TSecr=1160809563"
"12.896844776","65226","24636635","1","19  >  57254 [PSH, ACK] Seq=24636635 Ack=1 Win=65280 Len=65160 TSval=2972604692 TSecr=1160809563"
"12.896850077","9650","24701795","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=24701795 Ack=1 Win=65280 Len=9584 TSval=2972604692 TSecr=1160809563"
"12.897386776","44482","24711379","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=24711379 Ack=1 Win=65280 Len=44416 TSval=2972604692 TSecr=1160809564"
"12.898149921","11226","24755795","1","19  >  57254 [PSH, ACK] Seq=24755795 Ack=1 Win=65280 Len=11160 TSval=2972604693 TSecr=1160809565"
"12.898180229","10202","24766955","1","19  >  57254 [PSH, ACK] Seq=24766955 Ack=1 Win=65280 Len=10136 TSval=2972604693 TSecr=1160809565"
"12.949666175","55090","24777091","1","19  >  57254 [PSH, ACK] Seq=24777091 Ack=1 Win=65280 Len=55024 TSval=2972604744 TSecr=1160809616"
"12.949703998","65226","24832115","1","19  >  57254 [PSH, ACK] Seq=24832115 Ack=1 Win=65280 Len=65160 TSval=2972604744 TSecr=1160809616"
"12.949714599","43850","24897275","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=24897275 Ack=1 Win=65280 Len=43784 TSval=2972604744 TSecr=1160809616"
"12.950389964","21442","24941059","1","19  >  57254 [PSH, ACK] Seq=24941059 Ack=1 Win=65280 Len=21376 TSval=2972604745 TSecr=1160809617"
"12.950420954","56538","24962435","1","19  >  57254 [PSH, ACK] Seq=24962435 Ack=1 Win=65280 Len=56472 TSval=2972604745 TSecr=1160809617"
"12.951150954","8754","25018907","1","19  >  57254 [PSH, ACK] Seq=25018907 Ack=1 Win=65280 Len=8688 TSval=2972604746 TSecr=1160809618"
"12.951168708","29650","25027595","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=25027595 Ack=1 Win=65280 Len=29584 TSval=2972604746 TSecr=1160809618"
"13.008055256","35642","25057179","1","19  >  57254 [PSH, ACK] Seq=25057179 Ack=1 Win=65280 Len=35576 TSval=2972604803 TSecr=1160809675"
"13.008081586","65226","25092755","1","19  >  57254 [PSH, ACK] Seq=25092755 Ack=1 Win=65280 Len=65160 TSval=2972604803 TSecr=1160809675"
"13.008084321","65226","25157915","1","19  >  57254 [PSH, ACK] Seq=25157915 Ack=1 Win=65280 Len=65160 TSval=2972604803 TSecr=1160809675"
"13.008089552","20338","25223075","1","19  >  57254 [PSH, ACK] Seq=25223075 Ack=1 Win=65280 Len=20272 TSval=2972604803 TSecr=1160809675"
"13.009124068","44954","25243347","1","19  >  57254 [PSH, ACK] Seq=25243347 Ack=1 Win=65280 Len=44888 TSval=2972604804 TSecr=1160809676"
"13.009148034","46698","25288235","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=25288235 Ack=1 Win=65280 Len=46632 TSval=2972604804 TSecr=1160809676"
"13.009629385","18594","25334867","1","19  >  57254 [PSH, ACK] Seq=25334867 Ack=1 Win=65280 Len=18528 TSval=2972604804 TSecr=1160809676"
"13.009648232","24682","25353395","1","19  >  57254 [PSH, ACK] Seq=25353395 Ack=1 Win=65280 Len=24616 TSval=2972604804 TSecr=1160809676"
"13.010184675","19906","25378011","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=25378011 Ack=1 Win=65280 Len=19840 TSval=2972604805 TSecr=1160809677"
"13.062577045","20770","25397851","1","19  >  57254 [PSH, ACK] Seq=25397851 Ack=1 Win=65280 Len=20704 TSval=2972604857 TSecr=1160809729"
"13.062605239","65226","25418555","1","19  >  57254 [PSH, ACK] Seq=25418555 Ack=1 Win=65280 Len=65160 TSval=2972604857 TSecr=1160809729"
"13.062611641","60882","25483715","1","19  >  57254 [PSH, ACK] Seq=25483715 Ack=1 Win=65280 Len=60816 TSval=2972604857 TSecr=1160809729"
"13.063191210","4410","25544531","1","19  >  57254 [PSH, ACK] Seq=25544531 Ack=1 Win=65280 Len=4344 TSval=2972604858 TSecr=1160809730"
"13.063210337","65226","25548875","1","19  >  57254 [PSH, ACK] Seq=25548875 Ack=1 Win=65280 Len=65160 TSval=2972604858 TSecr=1160809730"
"13.063215577","1602","25614035","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=25614035 Ack=1 Win=65280 Len=1536 TSval=2972604858 TSecr=1160809730"
"13.074237180","32194","25615571","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=25615571 Ack=1 Win=65280 Len=32128 TSval=2972604869 TSecr=1160809741"
"13.136474598","31562","25647699","1","19  >  57254 [PSH, ACK] Seq=25647699 Ack=1 Win=65280 Len=31496 TSval=2972604931 TSecr=1160809803"
"13.136502031","65226","25679195","1","19  >  57254 [PSH, ACK] Seq=25679195 Ack=1 Win=65280 Len=65160 TSval=2972604931 TSecr=1160809803"
"13.136506340","56538","25744355","1","19  >  57254 [PSH, ACK] Seq=25744355 Ack=1 Win=65280 Len=56472 TSval=2972604931 TSecr=1160809803"
"13.137193874","8754","25800827","1","19  >  57254 [PSH, ACK] Seq=25800827 Ack=1 Win=65280 Len=8688 TSval=2972604932 TSecr=1160809804"
"13.137219523","65226","25809515","1","19  >  57254 [PSH, ACK] Seq=25809515 Ack=1 Win=65280 Len=65160 TSval=2972604932 TSecr=1160809804"
"13.137767407","36290","25874675","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=25874675 Ack=1 Win=65280 Len=36224 TSval=2972604933 TSecr=1160809804"
"13.138303441","17858","25910899","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=25910899 Ack=1 Win=65280 Len=17792 TSval=2972604933 TSecr=1160809805"
"13.200765464","11210","25928691","1","19  >  57254 [PSH, ACK] Seq=25928691 Ack=1 Win=65280 Len=11144 TSval=2972604996 TSecr=1160809867"
"13.200799480","65226","25939835","1","19  >  57254 [PSH, ACK] Seq=25939835 Ack=1 Win=65280 Len=65160 TSval=2972604996 TSecr=1160809867"
"13.200803918","65226","26004995","1","19  >  57254 [PSH, ACK] Seq=26004995 Ack=1 Win=65280 Len=65160 TSval=2972604996 TSecr=1160809867"
"13.200812835","1514","26070155","1","19  >  57254 [ACK] Seq=26070155 Ack=1 Win=65280 Len=1448 TSval=2972604996 TSecr=1160809867"
"13.201315726","63778","26071603","1","19  >  57254 [PSH, ACK] Seq=26071603 Ack=1 Win=65280 Len=63712 TSval=2972604996 TSecr=1160809868"
"13.201332468","5346","26135315","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=26135315 Ack=1 Win=65280 Len=5280 TSval=2972604996 TSecr=1160809868"
"13.201847702","32194","26140595","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=26140595 Ack=1 Win=65280 Len=32128 TSval=2972604997 TSecr=1160809869"
"13.257015449","27818","26172723","1","19  >  57254 [PSH, ACK] Seq=26172723 Ack=1 Win=65280 Len=27752 TSval=2972605052 TSecr=1160809923"
"13.257055706","65226","26200475","1","19  >  57254 [PSH, ACK] Seq=26200475 Ack=1 Win=65280 Len=65160 TSval=2972605052 TSecr=1160809923"
"13.257059083","65226","26265635","1","19  >  57254 [PSH, ACK] Seq=26265635 Ack=1 Win=65280 Len=65160 TSval=2972605052 TSecr=1160809923"
"13.257066457","26130","26330795","1","19  >  57254 [PSH, ACK] Seq=26330795 Ack=1 Win=65280 Len=26064 TSval=2972605052 TSecr=1160809923"
"13.258235085","39162","26356859","1","19  >  57254 [PSH, ACK] Seq=26356859 Ack=1 Win=65280 Len=39096 TSval=2972605053 TSecr=1160809925"
"13.258248671","50442","26395955","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=26395955 Ack=1 Win=65280 Len=50376 TSval=2972605053 TSecr=1160809925"
"13.258736180","14850","26446331","1","19  >  57254 [PSH, ACK] Seq=26446331 Ack=1 Win=65280 Len=14784 TSval=2972605054 TSecr=1160809925"
"13.258748374","27578","26461115","1","19  >  57254 [PSH, ACK] Seq=26461115 Ack=1 Win=65280 Len=27512 TSval=2972605054 TSecr=1160809925"
"13.259490330","19906","26488627","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=26488627 Ack=1 Win=65280 Len=19840 TSval=2972605054 TSecr=1160809926"
"13.304351592","17874","26508467","1","19  >  57254 [PSH, ACK] Seq=26508467 Ack=1 Win=65280 Len=17808 TSval=2972605099 TSecr=1160809971"
"13.304377482","65226","26526275","1","19  >  57254 [PSH, ACK] Seq=26526275 Ack=1 Win=65280 Len=65160 TSval=2972605099 TSecr=1160809971"
"13.304385868","62330","26591435","1","19  >  57254 [PSH, ACK] Seq=26591435 Ack=1 Win=65280 Len=62264 TSval=2972605099 TSecr=1160809971"
"13.304929250","2962","26653699","1","19  >  57254 [PSH, ACK] Seq=26653699 Ack=1 Win=65280 Len=2896 TSval=2972605100 TSecr=1160809972"
"13.304941243","65226","26656595","1","19  >  57254 [PSH, ACK] Seq=26656595 Ack=1 Win=65280 Len=65160 TSval=2972605100 TSecr=1160809972"
"13.305476740","34242","26721755","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=26721755 Ack=1 Win=65280 Len=34176 TSval=2972605100 TSecr=1160809972"
"13.351909705","31050","26755931","1","19  >  57254 [PSH, ACK] Seq=26755931 Ack=1 Win=65280 Len=30984 TSval=2972605147 TSecr=1160810018"
"13.351944291","65226","26786915","1","19  >  57254 [PSH, ACK] Seq=26786915 Ack=1 Win=65280 Len=65160 TSval=2972605147 TSecr=1160810018"
"13.351951616","56538","26852075","1","19  >  57254 [PSH, ACK] Seq=26852075 Ack=1 Win=65280 Len=56472 TSval=2972605147 TSecr=1160810018"
"13.352969940","8754","26908547","1","19  >  57254 [PSH, ACK] Seq=26908547 Ack=1 Win=65280 Len=8688 TSval=2972605148 TSecr=1160810020"
"13.352985149","65226","26917235","1","19  >  57254 [PSH, ACK] Seq=26917235 Ack=1 Win=65280 Len=65160 TSval=2972605148 TSecr=1160810020"
"13.352988996","1994","26982395","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=26982395 Ack=1 Win=65280 Len=1928 TSval=2972605148 TSecr=1160810020"
"13.353466211","34242","26984323","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=26984323 Ack=1 Win=65280 Len=34176 TSval=2972605148 TSecr=1160810020"
"13.416123549","29122","27018499","1","19  >  57254 [PSH, ACK] Seq=27018499 Ack=1 Win=65280 Len=29056 TSval=2972605211 TSecr=1160810083"
"13.416153096","65226","27047555","1","19  >  57254 [PSH, ACK] Seq=27047555 Ack=1 Win=65280 Len=65160 TSval=2972605211 TSecr=1160810083"
"13.416155631","65226","27112715","1","19  >  57254 [PSH, ACK] Seq=27112715 Ack=1 Win=65280 Len=65160 TSval=2972605211 TSecr=1160810083"
"13.416161562","36266","27177875","1","19  >  57254 [PSH, ACK] Seq=27177875 Ack=1 Win=65280 Len=36200 TSval=2972605211 TSecr=1160810083"
"13.416611770","29026","27214075","1","19  >  57254 [PSH, ACK] Seq=27214075 Ack=1 Win=65280 Len=28960 TSval=2972605211 TSecr=1160810083"
"13.416639102","65226","27243035","1","19  >  57254 [PSH, ACK] Seq=27243035 Ack=1 Win=65280 Len=65160 TSval=2972605211 TSecr=1160810083"
"13.416644613","17946","27308195","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=27308195 Ack=1 Win=65280 Len=17880 TSval=2972605211 TSecr=1160810083"
"13.417229443","47346","27326075","1","19  >  57254 [PSH, ACK] Seq=27326075 Ack=1 Win=65280 Len=47280 TSval=2972605212 TSecr=1160810084"
"13.417248580","4410","27373355","1","19  >  57254 [PSH, ACK] Seq=27373355 Ack=1 Win=65280 Len=4344 TSval=2972605212 TSecr=1160810084"
"13.417755782","24002","27377699","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=27377699 Ack=1 Win=65280 Len=23936 TSval=2972605213 TSecr=1160810084"
"13.463911358","36946","27401635","1","19  >  57254 [PSH, ACK] Seq=27401635 Ack=1 Win=65280 Len=36880 TSval=2972605259 TSecr=1160810131"
"13.463940835","65226","27438515","1","19  >  57254 [PSH, ACK] Seq=27438515 Ack=1 Win=65280 Len=65160 TSval=2972605259 TSecr=1160810131"
"13.463946075","50746","27503675","1","19  >  57254 [PSH, ACK] Seq=27503675 Ack=1 Win=65280 Len=50680 TSval=2972605259 TSecr=1160810131"
"13.464913726","14546","27554355","1","19  >  57254 [PSH, ACK] Seq=27554355 Ack=1 Win=65280 Len=14480 TSval=2972605260 TSecr=1160810132"
"13.464935268","58674","27568835","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=27568835 Ack=1 Win=65280 Len=58608 TSval=2972605260 TSecr=1160810132"
"13.465399736","6618","27627443","1","19  >  57254 [PSH, ACK] Seq=27627443 Ack=1 Win=65280 Len=6552 TSval=2972605260 TSecr=1160810132"
"13.465418271","27578","27633995","1","19  >  57254 [PSH, ACK] Seq=27633995 Ack=1 Win=65280 Len=27512 TSval=2972605260 TSecr=1160810132"
"13.510522991","37714","27661507","1","19  >  57254 [PSH, ACK] Seq=27661507 Ack=1 Win=65280 Len=37648 TSval=2972605305 TSecr=1160810177"
"13.510570983","65226","27699155","1","19  >  57254 [PSH, ACK] Seq=27699155 Ack=1 Win=65280 Len=65160 TSval=2972605305 TSecr=1160810177"
"13.510578608","53034","27764315","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=27764315 Ack=1 Win=65280 Len=52968 TSval=2972605305 TSecr=1160810177"
"13.511810941","12258","27817283","1","19  >  57254 [PSH, ACK] Seq=27817283 Ack=1 Win=65280 Len=12192 TSval=2972605307 TSecr=1160810178"
"13.511822633","62330","27829475","1","19  >  57254 [PSH, ACK] Seq=27829475 Ack=1 Win=65280 Len=62264 TSval=2972605307 TSecr=1160810178"
"13.512390427","2962","27891739","1","19  >  57254 [PSH, ACK] Seq=27891739 Ack=1 Win=65280 Len=2896 TSval=2972605307 TSecr=1160810179"
"13.512410756","33394","27894635","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=27894635 Ack=1 Win=65280 Len=33328 TSval=2972605307 TSecr=1160810179"
"13.566977575","31898","27927963","1","19  >  57254 [PSH, ACK] Seq=27927963 Ack=1 Win=65280 Len=31832 TSval=2972605362 TSecr=1160810234"
"13.567005639","65226","27959795","1","19  >  57254 [PSH, ACK] Seq=27959795 Ack=1 Win=65280 Len=65160 TSval=2972605362 TSecr=1160810234"
"13.567008494","65226","28024955","1","19  >  57254 [PSH, ACK] Seq=28024955 Ack=1 Win=65280 Len=65160 TSval=2972605362 TSecr=1160810234"
"13.567013233","23234","28090115","1","19  >  57254 [PSH, ACK] Seq=28090115 Ack=1 Win=65280 Len=23168 TSval=2972605362 TSecr=1160810234"
"13.567954696","42058","28113283","1","19  >  57254 [PSH, ACK] Seq=28113283 Ack=1 Win=65280 Len=41992 TSval=2972605363 TSecr=1160810235"
"13.567986697","49594","28155275","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=28155275 Ack=1 Win=65280 Len=49528 TSval=2972605363 TSecr=1160810235"
"13.568452279","15698","28204803","1","19  >  57254 [PSH, ACK] Seq=28204803 Ack=1 Win=65280 Len=15632 TSval=2972605363 TSecr=1160810235"
"13.568470214","26130","28220435","1","19  >  57254 [PSH, ACK] Seq=28220435 Ack=1 Win=65280 Len=26064 TSval=2972605363 TSecr=1160810235"
"13.568983668","19906","28246499","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=28246499 Ack=1 Win=65280 Len=19840 TSval=2972605364 TSecr=1160810236"
"13.623029865","19322","28266339","1","19  >  57254 [PSH, ACK] Seq=28266339 Ack=1 Win=65280 Len=19256 TSval=2972605418 TSecr=1160810290"
"13.623060975","65226","28285595","1","19  >  57254 [PSH, ACK] Seq=28285595 Ack=1 Win=65280 Len=65160 TSval=2972605418 TSecr=1160810290"
"13.623068510","60882","28350755","1","19  >  57254 [PSH, ACK] Seq=28350755 Ack=1 Win=65280 Len=60816 TSval=2972605418 TSecr=1160810290"
"13.624357308","4410","28411571","1","19  >  57254 [PSH, ACK] Seq=28411571 Ack=1 Win=65280 Len=4344 TSval=2972605419 TSecr=1160810291"
"13.624423796","65226","28415915","1","19  >  57254 [PSH, ACK] Seq=28415915 Ack=1 Win=65280 Len=65160 TSval=2972605419 TSecr=1160810291"
"13.624433405","1602","28481075","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=28481075 Ack=1 Win=65280 Len=1536 TSval=2972605419 TSecr=1160810291"
"13.625592608","32194","28482611","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=28482611 Ack=1 Win=65280 Len=32128 TSval=2972605420 TSecr=1160810292"
"13.637761795","338","28514467","1","[TCP Window Full] [TCP Retransmission] 19  >  57254 [ACK] Seq=28514467 Ack=1 Win=65280 Len=272 TSval=2972605433 TSecr=1160810292"
"13.700586131","31562","28514739","1","19  >  57254 [PSH, ACK] Seq=28514739 Ack=1 Win=65280 Len=31496 TSval=2972605495 TSecr=1160810367"
"13.700624004","65226","28546235","1","19  >  57254 [PSH, ACK] Seq=28546235 Ack=1 Win=65280 Len=65160 TSval=2972605495 TSecr=1160810367"
"13.700630056","56538","28611395","1","19  >  57254 [PSH, ACK] Seq=28611395 Ack=1 Win=65280 Len=56472 TSval=2972605495 TSecr=1160810367"
"13.701399987","8754","28667867","1","19  >  57254 [PSH, ACK] Seq=28667867 Ack=1 Win=65280 Len=8688 TSval=2972605496 TSecr=1160810368"
"13.701432239","65226","28676555","1","19  >  57254 [PSH, ACK] Seq=28676555 Ack=1 Win=65280 Len=65160 TSval=2972605496 TSecr=1160810368"
"13.701976870","36290","28741715","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=28741715 Ack=1 Win=65280 Len=36224 TSval=2972605497 TSecr=1160810369"
"13.702499265","17858","28777939","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=28777939 Ack=1 Win=65280 Len=17792 TSval=2972605497 TSecr=1160810369"
"13.760749901","11210","28795731","1","19  >  57254 [PSH, ACK] Seq=28795731 Ack=1 Win=65280 Len=11144 TSval=2972605556 TSecr=1160810427"
"13.760783395","65226","28806875","1","19  >  57254 [PSH, ACK] Seq=28806875 Ack=1 Win=65280 Len=65160 TSval=2972605556 TSecr=1160810427"
"13.760787303","65226","28872035","1","19  >  57254 [PSH, ACK] Seq=28872035 Ack=1 Win=65280 Len=65160 TSval=2972605556 TSecr=1160810427"
"13.760797051","34818","28937195","1","19  >  57254 [PSH, ACK] Seq=28937195 Ack=1 Win=65280 Len=34752 TSval=2972605556 TSecr=1160810427"
"13.761354669","30474","28971947","1","19  >  57254 [PSH, ACK] Seq=28971947 Ack=1 Win=65280 Len=30408 TSval=2972605556 TSecr=1160810428"
"13.761374577","55034","29002355","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=29002355 Ack=1 Win=65280 Len=54968 TSval=2972605556 TSecr=1160810428"
"13.761967460","10258","29057323","1","19  >  57254 [PSH, ACK] Seq=29057323 Ack=1 Win=65280 Len=10192 TSval=2972605557 TSecr=1160810429"
"13.761991406","29026","29067515","1","19  >  57254 [PSH, ACK] Seq=29067515 Ack=1 Win=65280 Len=28960 TSval=2972605557 TSecr=1160810429"
"13.762483357","17858","29096475","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=29096475 Ack=1 Win=65280 Len=17792 TSval=2972605557 TSecr=1160810429"
"13.820606470","18474","29114267","1","19  >  57254 [PSH, ACK] Seq=29114267 Ack=1 Win=65280 Len=18408 TSval=2972605615 TSecr=1160810487"
"13.820624635","65226","29132675","1","19  >  57254 [PSH, ACK] Seq=29132675 Ack=1 Win=65280 Len=65160 TSval=2972605615 TSecr=1160810487"
"13.820627530","65226","29197835","1","19  >  57254 [PSH, ACK] Seq=29197835 Ack=1 Win=65280 Len=65160 TSval=2972605615 TSecr=1160810487"
"13.820633873","27578","29262995","1","19  >  57254 [PSH, ACK] Seq=29262995 Ack=1 Win=65280 Len=27512 TSval=2972605615 TSecr=1160810487"
"13.821268932","37714","29290507","1","19  >  57254 [PSH, ACK] Seq=29290507 Ack=1 Win=65280 Len=37648 TSval=2972605616 TSecr=1160810488"
"13.821288410","47794","29328155","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=29328155 Ack=1 Win=65280 Len=47728 TSval=2972605616 TSecr=1160810488"
"13.821851140","17498","29375883","1","19  >  57254 [PSH, ACK] Seq=29375883 Ack=1 Win=65280 Len=17432 TSval=2972605617 TSecr=1160810489"
"13.821880917","21786","29393315","1","19  >  57254 [PSH, ACK] Seq=29393315 Ack=1 Win=65280 Len=21720 TSval=2972605617 TSecr=1160810489"
"13.822403715","17858","29415035","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=29415035 Ack=1 Win=65280 Len=17792 TSval=2972605617 TSecr=1160810489"
"13.877630972","25714","29432827","1","19  >  57254 [PSH, ACK] Seq=29432827 Ack=1 Win=65280 Len=25648 TSval=2972605672 TSecr=1160810544"
